FIELD1,ds,yhat_lower,yhat_upper,yhat
6624,2016-09-12,22631.3145489849,30509.066697364062,26616.88593349028
6625,2016-09-14,22472.62286041778,31110.297062251357,26641.696533971135
6626,2016-09-15,22430.32517975601,30679.294239127445,26678.65945170531
6627,2016-09-16,22484.898668021655,30408.679834833518,26652.606575670976
6628,2016-09-19,22487.580891557252,30732.935477626346,26709.371804837716
6629,2016-09-20,22414.52655311861,31172.13720118655,26726.753648936246
6630,2016-09-21,22594.7145627477,30798.30059153185,26725.16416273326
6631,2016-09-22,22385.17249380978,30986.20085670469,26757.820220160957
6632,2016-09-23,22547.320695461953,31021.71494532827,26727.707528498504
6633,2016-09-26,23032.46111231541,31051.189318770274,26774.554041200732
6634,2016-09-27,22668.892712271947,30984.000575132064,26789.60942957602
6635,2016-09-28,22684.580779133237,30685.689411961677,26786.273713564115
6636,2016-09-29,22918.064070031356,31013.12027343363,26817.801120156946
6637,2016-09-30,22585.114480510692,31104.4160375261,26787.201789003215
6638,2016-10-03,22486.448237980127,31172.706864706317,26836.475827548125
6639,2016-10-04,22719.128902401688,30878.120402873607,26853.57641199797
6640,2016-10-05,22719.75816639043,31017.534652932245,26852.838882528198
6641,2016-10-06,23034.841563866987,31102.8079906147,26887.458774642662
6642,2016-10-07,22815.249683048332,31315.30626849246,26860.375985132814
6643,2016-10-10,22755.325798885136,31129.157778568573,26921.90249651251
6644,2016-10-13,22956.757025067483,31184.554867995306,26985.68833588137
6645,2016-10-14,22859.752796780256,31127.5072912052,26962.535835726943
6646,2016-10-17,22780.57524833929,30986.20374221152,27033.59080046303
6647,2016-10-18,22821.02599975871,31036.519290455362,27057.211556489456
6648,2016-10-19,22804.134929316388,31383.9852857233,27062.368618801527
6649,2016-10-20,23068.351579216902,31337.664220718707,27102.124908475667
6650,2016-10-21,22478.497499413195,31153.121485891326,27079.30620472159
6651,2016-10-24,22881.467343113767,31095.56422014197,27147.58220141619
6652,2016-10-25,23289.086699285992,31308.94570070893,27169.111133047805
6653,2016-10-26,23277.922231598306,31348.049881103405,27171.676489136713
6654,2016-10-27,22824.439536328264,31365.64533108621,27208.40955321862
6655,2016-10-28,22831.301679855715,31223.365929991884,27182.21446975988
6656,2016-10-30,22823.123530450877,31028.685198809104,26862.537612571912
6657,2016-11-01,23004.91164227348,31177.970664529617,27256.776459837838
6658,2016-11-02,23161.028630408633,31414.875246012925,27255.567874359283
6659,2016-11-03,23096.660639363272,31189.69354688429,27288.72507914392
6660,2016-11-04,23073.439761324313,31385.761351121553,27259.234448152172
6661,2016-11-07,22804.87440825005,31605.079218277624,27308.62154375165
6662,2016-11-08,23168.190924639075,31427.151214027777,27324.708380013926
6663,2016-11-09,23056.72594494194,31366.024064679197,27322.463514670377
6664,2016-11-10,22857.232419301326,31291.916555809275,27355.113602210124
6665,2016-11-11,23343.839111629997,31464.789374344495,27325.636271960346
6666,2016-11-15,23044.025819342274,31728.754417488395,27395.703160261313
6667,2016-11-16,23036.709211679496,31401.97311286517,27395.47069655255
6668,2016-11-17,23408.618674054604,31627.2178748596,27430.33873246112
6669,2016-11-18,23310.17074333342,31352.235834599236,27403.205152971695
6670,2016-11-21,23091.740042990143,31358.536982474656,27462.43583253272
6671,2016-11-22,23306.563305592877,31635.39120381658,27482.312795971226
6672,2016-11-23,23501.88615265092,31410.865991383056,27483.896036526567
6673,2016-11-24,23401.11220378041,31767.931599729345,27520.28611573235
6674,2016-11-25,23437.163939198752,31601.24621825834,27494.343139497334
6675,2016-11-28,23415.950343516553,32074.036061855964,27554.99710718097
6676,2016-11-29,23835.04603875882,31844.38543145429,27574.656870303806
6677,2016-11-30,23332.716412478472,31990.79801566687,27575.728685529586
6678,2016-12-01,23596.41984950345,31898.604902391402,27611.3665334152
6679,2016-12-02,23197.210483752075,31710.000771579882,27584.49726749211
6680,2016-12-05,23316.868921098754,31769.761694359535,27642.155270770596
6681,2016-12-06,23378.867328272878,31651.79165245847,27661.056186752703
6682,2016-12-07,23288.876828326698,31963.16112250646,27661.65358153651
6683,2016-12-08,23799.796498756055,31619.32644765104,27697.19879909673
6684,2016-12-09,23392.61322735863,31558.793547555055,27670.710713869015
6685,2016-12-12,23376.27114503249,32032.775713572588,27733.130262681472
6686,2016-12-13,23718.400554931577,31892.16654607423,27755.014491868682
6687,2016-12-14,23869.78215905616,31891.03953232311,27759.3456404077
6688,2016-12-15,23773.645098593235,31881.33403339135,27799.376824425246
6689,2016-12-16,23921.81357680685,31857.64709824039,27778.107117881125
6690,2016-12-19,23789.701367945498,32059.476800050652,27860.04683945737
6691,2016-12-20,23631.95026214823,32079.06616980312,27889.44207155059
6692,2016-12-21,23942.49902662624,32193.809161961308,27901.59474895844
6693,2016-12-22,23704.645864818238,32401.046163296414,27949.61740172478
6694,2016-12-23,23656.29869421617,31769.520993614064,27936.355173106003
6695,2016-12-26,23572.366597912205,32211.258725496657,28040.74513352238
6696,2016-12-27,23830.676471222247,32406.78912891034,28076.52732693681
6697,2016-12-28,23928.156848943458,31878.646405699885,28094.238653667868
6698,2016-12-29,24183.585216612915,32166.91197115675,28146.836004700905
6699,2016-12-30,24180.889729156457,32379.936795575286,28137.022870091787
6700,2017-01-02,24260.744092142268,32504.656738278198,28243.87740600469
6701,2017-01-03,24264.79506188774,32408.754276702814,28277.59533072618
6702,2017-01-04,24001.600222622234,32433.002267847904,28291.738303401806
6703,2017-01-05,24458.791457371084,32767.417894505856,28339.270927776597
6704,2017-01-06,24085.50565420055,32647.966781219882,28322.93524314766
6705,2017-01-09,24142.618828466297,32625.150601288726,28402.316725556393
6706,2017-01-10,24233.33798742275,32727.02975404045,28424.665485517373
6707,2017-01-11,24295.757749413282,32670.99920309884,28426.609282391197
6708,2017-01-12,24722.043144129468,32537.51501722836,28461.310107064426
6709,2017-01-13,24186.879695389216,32851.87953444613,28431.72337952982
6710,2017-01-16,24291.81460951517,32699.739124271306,28471.11534920739
6711,2017-01-17,24324.898765873808,32644.659496627843,28480.82949877052
6712,2017-01-18,24624.849794134203,32755.42037079085,28470.862824315485
6713,2017-01-19,24224.949341643227,32825.51037968533,28494.586408038365
6714,2017-01-20,24156.687983312124,32759.83428770189,28455.146843765047
6715,2017-01-23,24120.00843680918,32593.546816020164,28473.2813623447
6716,2017-01-24,24217.871668204938,32783.56915650135,28479.051174930126
6717,2017-01-25,24161.029370125252,32965.78132368717,28466.81677381292
6718,2017-01-27,24098.91316703075,32523.560094383418,28451.60300920973
6719,2017-01-30,24226.341584243342,32836.819886350044,28482.17905488409
6720,2017-01-31,24725.461982851004,32551.462782313854,28494.735550211844
6721,2017-02-01,24408.623055405715,32457.95633619229,28490.321439538176
6722,2017-02-02,24569.35054279255,32917.05329885078,28522.110337307528
6723,2017-02-03,24318.009083987174,32744.331165688418,28492.99672955744
6724,2017-02-06,24001.140040198246,32768.617730073245,28552.448371673392
6725,2017-02-07,24509.357623924054,32573.47612049716,28574.17597170127
6726,2017-02-08,24335.083592412575,32670.498090515663,28578.296604539475
6727,2017-02-09,24474.63375125665,32725.97348121328,28617.75467324279
6728,2017-02-10,24886.51375070063,32795.565977561186,28595.23349319845
6729,2017-02-13,24363.314038933226,32742.39667857155,28666.254428221222
6730,2017-02-14,24482.504022988145,33004.22433403514,28688.667565112082
6731,2017-02-15,24421.524038523392,33012.86103342331,28691.754796834022
6732,2017-02-16,24458.2808700664,32969.561515215624,28728.434901908222
6733,2017-02-17,24554.700416694508,32979.61777948783,28701.403186209947
6734,2017-02-20,24746.40456788109,32951.13147936655,28749.17311271735
6735,2017-02-21,24601.898996106207,32785.343915161735,28760.99692322042
6736,2017-02-22,24685.562978909602,32948.622991652344,28752.355128885218
6737,2017-02-23,24719.55708201722,33110.13222961877,28776.375178993603
6738,2017-02-27,24486.088388656477,32696.271247406465,28741.992817342867
6739,2017-02-28,24796.977049859124,32741.26896283792,28740.21956265242
6740,2017-03-01,24587.826253935244,32554.470829299018,28718.584513560563
6741,2017-03-02,24552.641484981406,32593.2795633897,28730.470445032202
6742,2017-03-03,24061.38968377431,33001.97462316143,28679.044483986647
6743,2017-03-06,24323.540782305146,32886.965099280824,28660.67320742609
6744,2017-03-07,24385.7000331981,32803.77849579855,28654.256150297886
6745,2017-03-08,24442.271436346266,32444.912373060957,28629.932408862936
6746,2017-03-09,24545.62034998937,32977.67563584698,28641.162718297128
6747,2017-03-10,24174.040290109617,32684.035484281085,28591.156631896632
6748,2017-03-14,24212.20216034882,32838.17361264554,28592.39240869586
6749,2017-03-15,24396.264086791052,32607.217498555354,28579.25384255424
6750,2017-03-16,24268.670297289606,32562.098791746317,28603.265842706416
6751,2017-03-17,24464.877125428535,32573.11957006103,28567.451318371335
6752,2017-03-20,24617.66094480441,32651.396603836136,28614.524317826614
6753,2017-03-21,24213.754956236276,33193.16680345721,28635.10297873073
6754,2017-03-22,24516.900381155963,32855.50815577633,28639.746631361857
6755,2017-03-23,24689.15295192277,32795.920643755526,28681.494017458543
6756,2017-03-24,24588.8791375971,32714.852709875646,28663.109108936016
6757,2017-03-27,24410.96777739019,32505.427571398035,28758.17588766677
6758,2017-03-28,24666.141322625655,33021.203218272814,28792.57075772413
6759,2017-03-29,24741.88764284153,33004.90393663714,28809.6119039348
6760,2017-03-30,24666.68591013188,32984.006875532126,28862.175838048493
6761,2017-03-31,24849.26015093426,33056.53071133143,28852.890610609385
6762,2017-04-03,24638.8689949074,33216.808062239,28964.023847069046
6763,2017-04-05,24927.19153257724,33600.73086839593,29016.401622810183
6764,2017-04-06,24983.164298415268,33371.20251160801,29066.540731351026
6765,2017-04-07,24902.0793343946,33320.24479889663,29052.9836175275
6766,2017-04-10,24942.37862604115,33429.132770330696,29141.304444400263
6767,2017-04-11,25257.107380894337,33126.96206337152,29166.68955559579
6768,2017-04-12,25209.544993315023,33427.24954963054,29171.62210403627
6769,2017-04-13,25104.061789522,33187.387314109445,29209.215299315274
6770,2017-04-17,25191.51835674749,33053.790037865976,29228.569825919494
6771,2017-04-18,25328.431658043013,33238.03244763723,29239.888313812244
6772,2017-04-19,25386.722468003856,33360.68792187609,29231.10104921285
6773,2017-04-20,25147.504022033194,33413.29967128394,29255.52656487671
6774,2017-04-21,25041.587007794686,33209.09009266649,29216.263382971887
6775,2017-04-24,25121.328479114476,33334.266075046835,29231.3993357839
6776,2017-04-25,25063.156024910204,33254.26776776269,29234.917708600773
6777,2017-04-26,24957.668843278756,33327.854934087256,29219.79872957229
6778,2017-04-27,25197.132656687823,33671.094371010346,29239.442114144033
6779,2017-04-28,25075.591401778107,33160.78348488409,29197.003525504206
6780,2017-05-02,25325.980330477396,33040.54230122601,29219.300799871817
6781,2017-05-03,25038.96935821634,33258.818517368185,29209.03301843147
6782,2017-05-04,25040.82043296564,33306.96306928532,29234.962959729244
6783,2017-05-05,24652.617016056593,33422.94525942334,29200.137732774267
6784,2017-05-08,25273.3701154658,33503.201403022584,29245.027395101544
6785,2017-05-09,25010.47435298817,33396.72113451918,29263.35594086723
6786,2017-05-10,25182.63293265739,33404.22584928011,29265.109409450488
6787,2017-05-11,25567.306555221898,33957.12232924538,29303.410809982957
6788,2017-05-12,25323.68570842655,33497.444973488025,29281.11411291109
6789,2017-05-15,25570.968848209275,33573.822719193406,29362.60389625998
6790,2017-05-16,25125.416587976088,33516.23565603699,29392.183636129772
6791,2017-05-17,25039.258513535948,33628.51168293775,29404.425100323326
6792,2017-05-18,25393.776797580234,33677.825043003184,29452.296693205044
6793,2017-05-19,25477.266876605136,33369.704446746284,29438.51376328844
6794,2017-05-22,25151.85022344438,33568.9246180347,29538.104298628088
6795,2017-05-23,25476.734264426676,33582.334996010555,29570.976805920876
6796,2017-05-24,25181.100180529567,33564.830975756435,29585.068018108992
6797,2017-05-25,25240.082149252714,33804.90488572571,29633.338945554657
6798,2017-05-26,25405.170691886662,33971.286258695436,29618.521939680133
6799,2017-05-29,25319.943840631862,34012.12689750518,29706.935523423796
6800,2017-05-30,25721.53943748809,33697.610501542455,29733.67740786546
6801,2017-05-31,25727.421702007498,33786.73568034916,29740.62907531351
6802,2017-06-01,25422.316737763947,33959.897135162915,29780.893588208597
6803,2017-06-02,25303.78549795254,33641.067966089344,29757.35921316861
6804,2017-06-05,25612.946351912582,34043.60399251987,29817.062312437607
6805,2017-06-06,25522.192294208424,34146.33485658234,29833.978309167636
6806,2017-06-07,25865.876333515665,33854.21228547196,29831.277582108552
6807,2017-06-08,25957.37725047522,34031.10862005314,29862.238969983322
6808,2017-06-09,25535.59942412674,33806.4566653348,29829.91878840629
6809,2017-06-12,25904.373510416597,34000.123669459535,29867.87290883237
6810,2017-06-13,25692.56695071773,33706.04940972009,29879.50050083119
6811,2017-06-14,25551.41795306781,34013.47107422628,29872.658897716316
6812,2017-06-15,25846.934097054353,33988.390334282,29900.69621506949
6813,2017-06-16,25502.440925233,34128.26427572393,29866.715895454316
6814,2017-06-19,25837.221597608,33975.82642161963,29907.40353218598
6815,2017-06-20,26192.311238288312,33977.33642098936,29922.444570927637
6816,2017-06-21,25581.459384662776,33914.36170054913,29920.17935565199
6817,2017-06-22,25970.70506010598,34283.24862383261,29953.873532209665
6818,2017-06-23,25663.78792373719,33928.90307375404,29926.53081577563
6819,2017-06-27,25882.45557663939,34172.11563713536,30016.1462504849
6820,2017-06-28,26020.937607357762,34495.761038381315,30023.486021425928
6821,2017-06-29,25740.63666573302,34257.50954110725,30066.94044416873
6822,2017-06-30,25881.968582874648,34279.06926194055,30049.36321732656
6823,2017-07-03,25941.258027120577,33974.18889348479,30142.539251747003
6824,2017-07-04,26194.856468003316,34269.58322715541,30175.278644300084
6825,2017-07-05,25957.550179649803,33935.08178695569,30190.378394476582
6826,2017-07-06,26100.130492412085,34303.152453671304,30240.85949874885
6827,2017-07-07,26302.303614218406,34340.095535919405,30229.49744271663
6828,2017-07-10,26178.991987510835,34406.164383400515,30335.911820446672
6829,2017-07-11,26280.721166377047,34575.612578245644,30371.16513607883
6830,2017-07-12,26157.332285480836,34877.258921831955,30387.821782061314
6831,2017-07-13,26538.282663207963,34781.71127438617,30438.921201352932
